id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
660,5,Dragoon69,4.0,2020-07-30,BON RESTAURANT,"Bon restaurant, produits frais, dommage manque un petit peu de quantité de nourriture dans les assiettes ainsi que le sourire du serveur . Peut être faisait-il trop chaud!!"
661,5,Mahaud,4.0,2020-07-23,Restaurant très agréable,"Restaurant intimiste, dans un quartier agréable. Terrasse disponible, intérieur climatisé. Les produits étaient frais, le saumon excellent. Les sushis étaient très bons. Seul bémol cependant, ils se défaisaient un peu. Le service était très réactif, dune grande qualité. Merci!"
662,5,Thuaire Léa,5.0,2020-02-18,Excellent,"La cuisine était excellente, le service aurait pu être mieux car pas très souriant, mais on y pense pas du tout une fois que la nourriture arrive !!"
663,5,Estelle,5.0,2020-02-15,Excellent !,"Très bon restaurant avec des plats et un service de qualité., lambiance y est très chaleureuse! Je recommande fortement!"
664,5,Leonard6975,5.0,2020-02-13,Une adresse à retenir... excellent,Une adresse à retenir... excellent repas produits de qualité ! De quoi découvrir la cuisine coréenne sans oublier les assortiments de sushis
665,5,Robert A,5.0,2020-02-03,Jy vais à chaque fois que je passe par Lyon,Je pense être devenu un habitué Jy retourne avec plaisir Pour les plats coréens bien sûr mais aussi pour les sushis ou le plat du jour Laccueil est discret mais efficace
666,5,Leia D,5.0,2020-02-01,Authentique barbecue coréen,"Repas excellent, mention spéciale pour les raviolis et pour le bulgogi copieux et raffiné. De plus, service rapide et aux petits soins. Une expérience culinaire coréenne authentique."
667,5,Fabusch,4.0,2020-01-28,TRÈS CHOUETTE DÉCOUVERTE,"Dîner très agréable dans ce restaurant découvert hier soir : Bonne cuisine, quelle soit coréenne (barbecue et raviolis grillés) ou japonaise (sushis et makis), service efficace et jolie décoration. Bref je ne peux que vous recommander le Gangnam et vous inciter à y découvrir les spécialités coréennes (le menu Bulgogi est un vrai régal !). Seul petit bémol : les vins au verre ne sont pas terribles, quils soient blanc ou rouge..."
668,5,Gilles D,4.0,2020-01-27,Excellent dans la fourchette haute de sa catégorie.,Très bonne cuisine qui semble authentique avec des plats typiques coréens mais aussi japonnais ou chinois. Très frais. Le Gu Jeol Pan et le Kimchi sont recommandés. Laccueil est sobre mais chaleureux. Laddition se situe dans une fourchette haute....mais nous sommes en France !..
669,5,Gilles D,4.0,2020-01-11,Excellent....prix fourchette haute,"Nous avons déjeuné entre amis un jour de semaine début janvier 2020. Réservation impérative. Ambiance chaleureuse, service efficace. Nous avons choisi des plats coréens parmi dautres plats japonnais ou chinois. Ingrédiants très frais et cuisine délicieuse. La rançon de cette qualité se paie avec des tarifs plutôt hauts, mais nous sommes en France !"
670,5,Marion B,5.0,2020-01-07,Excellente découverte,"Pour un anniversaire nous avons choisi ce restaurant de spécialités coréennes. Très bon choix et nourriture succulente, un cadre agréable ainsi quun service irréprochable. Nous avons testé le bulgogi le barbecue coréen et pour une 1ère fois ce fût une expérience réussie. Je recommande vivement. A bien réserver toutefois sa table car le restaurant nest pas bien grand et se remplit assez vite."
671,5,Marie B,5.0,2019-12-19,Excellent,"Entrée par hasard parce que la devanture attirait ma curiosité, que des clients étaient manifestement déjà en train de se régaler et pour changer des bouchons, la découverte de la cuisine coréenne fût une belle expérience, zen et délicieuse."
672,5,Clémentine G,5.0,2019-12-11,Belle découverte,"Des saveurs surprenantes, un service chaleureux, une jolie déco. Nous ne pouvons que recommander ce restaurant !"
673,5,jean-baptiste B,5.0,2019-12-09,Excellent,"Venu à deux reprises Service agréable, salle jolie Cuisine délicieuse Bon rapport qualité prix je pense Pas mal de proposition japonaise..mais lidée était pour moi de manger Coréen donc je ne juge que la nature Coréenne!"
674,5,Jake81Albi,3.0,2019-12-06,Décevant et Surcôté,"Nous nous faisions un plaisir de dîner dans un restaurant avec des spécialités coréennes que nous avions découvertes lors dun séjour sur Paris. Le restaurant est agréable avec un décoration sobre. La carte offre un large choix de plats a des prix moyens. Nous choisissons un bulgogi (plat de viande de bœuf émincée et marinée avec différents assaisonnements avant dêtre grillée sur une plaque préchauffée dun barbecue) à 60€ pour 2. Nous pensions que nous aurions 2 barbecues car, sur une table de 5, nous étions 4 à le choisir. Eh bien non ! Nous avons été obligés de changer de place et avons grillé sur une même plaque ( pas pratique du tout car nous navions quun plat de viande dans lequel 2 dentre nous ne pouvaient piocher...) Le plat était bon mais la quantité était bien insuffisante et les accompagnements très modestes ( en quantité et en qualité). Les desserts étaient bons sans plus ( Entre perles de coco et dorayakis ). En résumé assez déçus de ce restaurant qui daprès les avis était assez prometteur !"
675,5,Costantino C,4.0,2019-11-18,Un bon restaurant coreén.,"Bon restaurant, cuisine fine et personnel au petit soins. Les salades sont excellentes et très bien assaisonnées, jai adoré la salade aux crevettes. Excellent le saumon grillé a la sauce soja, A la carte il y a aussi des plats typiques japonais pour les amateurs de sushi et du poisson cru."
676,5,Annie G,4.0,2019-10-28,"Très bien, jolie ambiance","Décoration soignée, très agréable personnel accueillant menus copieux, plats frais et délicieux. salade tres bien assaisonnée on aurait bien testé le bbq coréen mais faut aimer le boeuf"
677,5,Laurence,4.0,2019-10-20,Découverte dun restaurant coréen,"Très bon restaurant. Petit bémol nous avions réservé pour 19h, à 21h10 on nous à dit de partir car la table était réservé après. Nous venions juste de prendre des cafés et un thé."
678,5,chris,4.0,2019-10-19,barbecue coreen,"Le barbecue coréen est delicieux (fines lamelles de boeuf) ,bien accompagné de beaucoup de condiments 60e ) pour deux,le lieu est agreable et calme, petit bemol pour le dessert de banane ,je pensais queles etaient en beignets ,or il sagit de desu morceaus de bananes avec un peu de carmel et de la glace ,pas terrible pour un dessertL"
679,5,Dlc_dumas,5.0,2019-10-17,Super restau,"Génial, on avait réservé en famille et on était au fond sur les tables qui simulent les tables basses ou lon sasseoit en tailleur sans en être. Super bon bbcue. Toute la famille a adoré."
680,5,Marie G,5.0,2019-10-14,Une escale en Corée,"Découvert un peu par hasard, ce restaurant au cadre sublime sert une cuisine cuisine coréenne goûteuse et raffinée. Les tarifs sont un peu élevé mais la qualité et la quantité sont présentes. Le service est rapide et le personnel agréable. Et noubliez pas de réserver car il est vite complet ! Je reviendrais prochainement pour tester dautres spécialités."
681,5,khkjp,4.0,2019-10-09,Très bon,"Bon rapport qualité prix, service rapide et efficace. Je recommande fortement les plats typiques et la spécialité coréenne, qui sont bien préparé en respectant la recette authentique."
682,5,TheFrenchy38,5.0,2019-09-25,Toujours un plaisir!,"Toujours un plaisir de manger dans ce restaurant. Les plats y sont délicieux. Variés: viande, poisson, il y en a pour tous les goûts! Le personnel est très agréable. La note est correct pour la qualité des mets et du service."
683,5,fleur789654,5.0,2019-09-18,à refaire au plus vite,ce restaurant est très dépaysant et les spécialités qui valent le détour... La carte est très variée et les prix corrects
684,5,Laure B,4.0,2019-09-14,A refaire..!,A priori ce restau vaut le détour. Nous avons bien mangé mais ce n était pas WOUAH car on est passé à côté de leur spécialité... dommage! On y retournera. Ils auraient dû nous conseiller ...
685,5,laurentfc,5.0,2019-09-11,Belle découverte,"Pour une première dans ce restaurant, jai apprécié les mets variés , qui ont mis mes papilles en fêtes ! Le personnel est agréable et professionnel, une bonne soirée en général !"
686,5,yepeni,4.0,2019-09-04,bien et ouvert surtout un lundi!,"contrairement à beaucoup de restaurants asiatiques, il est spacieux, propore et accueillant. Pour les gros mangeurs, la quantité de nourriture devrait être juste et je recommande de prendre une entrée ou un plat de plus. On a pris 3 plats seuls à 2 et on les a tout mangés. On a passé une soirée agréable."
687,5,olivia Q,5.0,2019-08-30,Incroyable,"Premier restaurant Coréen et cétait juste PARFAIT ! Tout était absolument délicieux comme jen rêvais !! Javais déjà très envie de partir en Corée mais là, encore plus 😅 Service plus quimpeccable, personnels souriants et adorables. Ça me manque déjà. Allez y les yeux fermés. 감사함니다"
688,5,muffinlyonnais,5.0,2019-08-22,Un voyage gourmand en Corée,"Ce restaurant propose des mets fins et délicieux. Le personnel est adorable. Nous avons essayé le célèbre barbecue coréen. La viande était très bonnes et les accompagnements frais à souhait. Attention, il faut toutefois compter 30€ par personne minimum hors boissons pour un barbecue à 2."
689,5,julie p,4.0,2019-08-06,Coréen chic,Très bon restaurant coréen où il est possible de goûter les plats les plus connus dont le bibimbap ou le bulgogi. Service parfait et réservation conseillée. Les prix sont un peu élevés mais cela se comprend vu le quartier. A essayer si vous voulez voyager un peu!
690,5,Delphine K,5.0,2019-06-01,Au top,"Service souriant et aux petits soins, ambiance feutrée, excellent bulgogi au centre de Lyon et à un prix très correct. Je conseille vivement !"
691,5,Max G,5.0,2019-05-11,Bon resto à lyon,"Fondue coréenne pour 2 personnes excellentes, à conseiller. Belle découverte lors de notre passage à Lyon. Restaurant familiale, cadre sympa."
692,5,JUJE38,4.0,2019-04-25,Dîner en couple,Restaurant très bien situé au coeur de Lyon. Lambiance y est feutrée et laccueil très chaleureux. Le personnel est au petits soins pour ses clients. Nous avons découvert une cuisine raffinée. Nous reviendrons avec plaisir.
693,5,Steffi K,5.0,2019-04-22,WOW ! Yummy,"OH GOD !!!!! Le BBQ ... cétait merveilleux ! Excellent restaurant, y a rien à dire, cest parfait. On sest régalé, on sest bien amusé, on a passé un excellent moment. MERCI"
694,5,Claire stfnds,5.0,2019-04-20,Super !,Repas imprévus pour une visite en ville ! Super ! Prix intéressants pour les plats qui sont copieux et très biens présentées. Notre petit chien a été accepté en salle
695,5,JuPenna,5.0,2019-04-08,Superbe découverte,"Nous nous y sommes arrêtés au hasard un samedi midi entre amis. Par chance nous avons eu une table, je dis bien par chance car le restaurant était plein et il faut réserver habituellement apparemment Les plats sont très fins et mont rappelé les vraies saveurs dAsie bien loin des resto asiatiques francisés quon trouve un peu partout dans la ville Le cadre est également plaisant Bref à refaire en amoureux pour tester la fondue Coréenne !"
696,5,PopoTheBest,5.0,2019-04-01,Très Bon Coréen,"En déplacement sur Lyon, quoi de plus naturel (pour moi) de vouloir tester un Asiatique. Et voilà, le lundi pas trop le choix. Bcp de resto fermés. Le voilà donc en quête dun Coréen. Et Je suis tombé sur celui-ci qui fait également des plats (et menus) Japonais. Une carte simple mais bonne. Je me suis régalé. Conseil double dune amie Lyonnaise et de TripAdvisor pour confirmer 😊. Moi jaime, allez-y et dites moi ! Bon appétit"
697,5,dchbr2,5.0,2019-03-28,Cuisine et décor raffinés,"Nous ne sommes pas vraiment fans de cuisine japonaise, et pourtant, ces associations subtiles de saveurs et de textures coréenne / japonaise nous ont conquis. Les plats sont copieux et délicieux, le décor harmonieux. Le tavel est exceptionnel. Une excellente expérience que nous aurons plaisir à renouveler à loccasion de notre prochaine visite à Lyon"
