id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
1231,4,Velidhu91,3.0,Rédigé le 31 juillet 2014,Peut vraiment mieux faire pour un étoilé ...,"Comme l'indiquent de nombreux commentaires, le cadre (vue, déco, agencement ...) est très beau. Nous avons eu la chance d'être à côté de la baie vitrée, avec vue d'ensemble sur la ville ... 
Certes, il ne faut pas venir y chercher une ambiance cosy et intimiste (grande salle, nombreux serveurs ....). 
Mais ..., pour moi, avant la vue, il y a l'assiette ... Qui manquait de saveurs, de peps, de relief ... Les mises en bouche (ratatouille déstructurée) étaient relativement fades ; j'ai ensuite choisi ""le médaillon de homard et tomates"", qui rendait de l'eau et était très/trop salé à mon goût. Les tomates étaient un peu dures ... Le bar de ligne était bon, mais le dressage de l'assiette approximatif (pour un 1 étoile). Le dessert (bon) est arrivé après une longue attente. Les mignardises sont arrivées après les cafés. 
Nous n'avons en revanche pas eu à demander le pain et l'eau (en progrès par rapport à de nombreux commentaires sur le sujet ? ...). 
J'étais invitée, je n'ai donc pas vu le montant de l'addition, mais je l'imagine bien (!). 
Bref, avis mitigé ; on trouve meilleur sur Lyon pour moins cher. Je suis un peu ""fatiguée"" des restaurants où l'on ne paierait que pour un cadre ou une ambiance ... Impression également que le chef ""survole"" tout ça, sans vraiment approfondir ... En plein rush du service, le big boss qui fume tranquillement sa cigarette à l'extérieur, ça me laisse toujours un peu dubitative ...."
1232,4,Mijac2013,4.0,Rédigé le 28 juillet 2014,Couper le souffle (la vue) ou couper la nourriture,"Après 3 ""bouchons"" il nous fallait, comme toujours, essayer un étoilé dans cette ville que nous venions de découvrir. Réservation faite depuis des mois nous avons bénéficié d'une table superbement installée et la vue est....voir les autres avis. mais quel est l'élément important dans un restaurant ? La vue, la qualité gastronomique, le service....? En ce sens la cuisine nous a déçue. Il est toutefois présomptueux de formuler un avis définitif sur la base d'un repas pris à la carte avec Canard, Escargots, Agneau Label rouge, fromage et dessert...mais le menu nous faisait peur vu son importance. Bon mais aucun ""coup de foudre"", peu d'innovations selon nous  soit un peu décevant malgré un service impeccable.(A noter toutefois
le taxi commandé qui arrive alors que nous terminons à peine les desserts..). En réalité nous aurions attribué la note BIEN et non TRES BIEN mais chez Tripadvisor on passe directement de très bien à moyen. A noter aussi un très bon
 conseil pour le vin (1 Bourgueil à prix raisonnable)  mais la coupe de champagne rosé à 20 euros..Mijac."
1233,4,Mohi1606,4.0,Rédigé le 23 juillet 2014,"Belle vue, cuisine moderne","Le contexte: un anniversaire.
Repas en famille!
Une petite assiette personnalisée avec une bougie à souffler comme ""cadeau"" du restaurant.
Niveau repas: amuses bouches: bons!
Terrine de foie gras de canard: très bonne- portion même un peu grosse (un pain brioché serait toutefois apprécié)
L'agneau est correct mais sans plus!
Les accompagnements trop peu présents à mon goût mais cela peut aller! Cuisine moderne.
Le dessert excellent avec un sable aux fruits rouges...
Le menu tout homard est très bon.
Le plat must: tête de veau au homard; mais façon moderne; pour les puristes de la tête de veau; c'est différent...
Assez cher comme restaurant: compter 100€ par personne avec le menu de base, le vin et l'eau!Compter minimum 750€ pour 7 personnes.
Des petits pains différents proposés au long du repas.
Un regret: le fromage en supplément; c'est dommage!

Niveau cadre: très belle vue sur tout Lyon!
Par contre du vous avez réservé à midi, n'arrivait pas en avance! Le voiturier ne sera pas encore en place et le tapis d'entrée encore mouillé et entrain d'être aspiré! Pas très pro!

Le repas reste néanmoins très bon...!"
1234,4,celine l,2.0,Rédigé le 21 juillet 2014,pas à la hauteur de son étoile!,"Une vraie déception! une cuisine sans surprise et pas si bien exécutée que ça.Assiettes sales (toutes!!) renvoyées une fois revenues aussi sales!!inconcevable pour un restaurant une étoile de plus que ce n'est pas la première fois que ce commentaire est mis.des amuses bouches sans eclat et pas d’exécution parfaite dans la découpe par exemple (décevant pour un MOF) on s'attend a de la justesse sur le visuel et le gustatif. Une cote de bœuf très bonne mais vu le prix elle peut, de plus ce produit n'est pas transformé donc pas de valeur ajoutée en cuisine.des sorbets bons.Une expérience décevante car bien que le personnel de salle était agréable il était trop intrusif et trop souvent autour de nous. La cuisine n'est pas à la hauteur de son étoile.Franchement pas un bon rapport qualité-prix , trés surfait."
1235,4,margauda,5.0,Rédigé le 17 juillet 2014,L'excellence à l'état pur!,"Très beau cadre, vue imprenable sur Lyon.
Dîner d'anniversaire mémorable devant un soleil couchant. 
Service attentionné et discret. 
Mets fins et gourmets. 
Une explosion de saveurs. 
Carte de vins exceptionnelle.
Bref ce fut une soirée inoubliable!"
1236,4,Sylvie D,4.0,Rédigé le 16 juillet 2014,sur le toit,"terrasse formidable,vue sur Lyon et les Alpes le soir au couchant à ne pas rater,service décontracté mais attentionné et cuisine délicate;4 entrées et 4 plats au choix(on les a tous essayés....)dommage que les plats ne changent pas de l'été...on reviendrait plus souvent.Petits vins excellents.Et christian Tetedoie toujours souriant et prévenant"
1237,4,fmine59,5.0,Rédigé le 15 juillet 2014,Somptueux,"Diner avec des amis pour fêter un évènement
Voiturier donc TOP
Cadre exceptionnel avec vue sur Lyon et les Alpes
Accueil et service extra
Sommelière très agréable et d'un conseil super
Et un diner de haut niveau
je conseille le menu dégustation"
1238,4,ChrissandVoyage,4.0,Rédigé le 14 juillet 2014,Bon restaurant gastronomique avec une belle vue,"Qu'on se le dise, ce restaurant fait partie des grandes tables lyonnaises. La vue est magnifique , on peut admirer toute l'agglomération lyonnaise. Le menu ""autour du homard"" est excellent, la décoration des plats aussi."
1239,4,DomCat59,4.0,Rédigé le 14 juillet 2014,Site et cadre remarquables,"Cadre magnifique et vue exceptionnelle vous accompagnent tout au long de votre repas. Repas très équilibré en quantité. Les produits sont excellents mais certains plats assemblent trop de saveurs et perdent de leur force. Le service malheureusement n'est pas à la hauteur du cadre et de la cuisine. Beaucoup trop rapide en début de repas, les assiettes sont enlevées alors que vous n'avez pas fini votre dernière bouchée et sans même vous demander notre avis. Cela en devenait stressant, à l'encontre même du plaisir des lieux. Ce côté expéditif à en partir gâcher la fête pour les 4 convives."
1240,4,Carolyn M,2.0,Rédigé le 13 juillet 2014,Très médiocre,"Hyper déçue par ce repas que nous attendions depuis longtemps,  nous avons adoré la vue mais très déçu par le repas  fade, pas de peps ni d'originalité dans les plats,  aucun ne raconte une histoire. Dès l'apéritif tout est fade, les serveurs défilent et on ne sent pas qu'ils s' interessent aux clients. Les plats ne sont même pas chauds et pas assez cuits et jusqu'au dessert une grosse déception. En plus des vins servient dans le fond du verre ( à peine 15cl) et 3 verres pour 45€ ça commence à faire cher! 
Le lieu est très sympa mais la cuisine ne vaut pas une étoile.  Très déçue, on ne reviendra pas."
1241,4,Jmflo J,3.0,Rédigé le 12 juillet 2014,Déception,"Environnement : cadre et vue sympathique. Présentation des plats : esthétique (menu dégustation à 120€). En revanche, problème dans le dressage des plats puisque toutes les assiettes n'étaient pas propres. Annonce des plats par la serveuse inaudible...
Sur les 7 plats, 2 étaient au niveau. Dessert décevant. Le chef est passé dans le restaurant sans daigner s'arrêter aux tables.
Prestation sommelier irréprochable. Selon moi, une adresse pour bobos lyonnais et non pour gourmets."
1242,4,989patrickm,2.0,Rédigé le 11 juillet 2014,Trop déçu,"Super cadre, service impeccable mais aucune saveur pour les plats. C'est une juxtaposition d'ingrédients mais aucune cohérence, même
la cuisson des viandes et poissons n'est pas maîtrisée. L'option accompagnement de vins a 45 € (coupe de campagne et deux verres de vin) est décevante car on vous sert un fond de verre, a peine 10cl. Pourtant j'ai fais pas mal de resto a une étoile et celui la ne la vaut pas. Très déçu...."
1243,4,Florian B,4.0,Rédigé le 6 juillet 2014,Excellent repas et très belle vue sur Lyon,"Nous avions choisi ce restaurant pour un dîner d'affaires à Lyon. La salle de restaurant est assez grande avec surtout une très belle vue sur Lyon depuis les hauteurs du 5ème arrondissement où le restaurant se trouve.

Comme nous avions réservé un peu à la dernière minute par internet, il ne restait plus que des tables surélevées mais le restaurant nous a appelé immédiatement pour s'assurer que cette configuration ne nous posait pas de problème, ce qui était très appréciable.

Nous avons choisi chacun un menu différent. Les plats étaient excellents, cuisinés avec de beaux produits et avec une vraie créativité dans l'assiette, notamment sur les combinaisons d'ingrédients. Peut-être la présentation des assiettes pêchait-elle à mon goût par un excès de sophistication.

Le service était très bien même si à certains moments il y avait quelques longueurs (avant la commande et à la fin du repas). 

Un restaurant qui mérite complètement son étoile et où je retournerai à mon prochain passage à Lyon."
1244,4,corsica27,5.0,Rédigé le 1 juillet 2014,Etoile largement justifiée,"Dîner extrêmement agréable. Cuisine raffinée des amuses bouches au dessert sans les chichis que l'on peut trouver dans certains étoilés. Qualité des produits, cuisson et présentation, rien à critiquer. Un petit mot pour le personnel compétent et souriant. Décor désign et jolie vue sur Lyon.
En bref, une excellente soirée."
1245,4,jossmarc,4.0,Rédigé le 29 juin 2014,Quelle vue panoramique...,"Bonjour...Une belle table nous attendait avec une vue magnifique..Le cadre est sympathique..Le personnel charmant , dévoué et efficace..La restauration excellente je connaissais tous les mets et j'attendais la nouvelle préparation de ceux-ci..C'est étonnant de voir ce que l'on faire avec des escargots et de l’échine de porc..Je ne vous parle même pas du soufflé aux fraises, c'est un régal..Du début à la fin, c'est un sans faute amuses bouches et mignardises comprises..Petit plus un voiturier s'occupe de votre véhicule..(stationnement plus que problématique)
Mon avis vaut pour un menu début de gamme un samedi midi.."
1246,4,DANSARD2013,5.0,Rédigé le 29 juin 2014,Gastronomique réputation justifiée,"Tout est très bien : l'accueil, le cadre, même la vue superbe, tables nappées et  bien espacées,
mises en bouche originales,  terrine de foie gras excellente, tout le  repas succulent  sans parler du dessert et des mignardises qui accompagnent le café. Tout cela pour un prix très raisonnable. Allez y sans hésitation vous ne serez pas déçus !"
1247,4,Elxdye,2.0,Rédigé le 24 juin 2014,Décevant à mon gout,"Mon ami et moi avions réservé depuis un mois dans ce restaurant avec un très beau contexte, magnifique vu, décor du restaurant design. Nous avons eut une très belle table. Pour ce qui est de la cuisine, les mises en bouche étaient très bonnes, l'entrée aussi, le poisson reste à revoir ( avis personnel), et la selle d'agneau très bonne mais on avait bien précisé au début du repas que mon ami était allergique à deux aliments, mais la communication n'est pas passé jusqu'au responsable de la salle et donc jusqu'au cuisine, car on a retrouvé ces deux aliments dans la selle d'agneau. Pour finir, mon ami avait bien précisé que c'était mon anniversaire et je n'ai pas eut de bougie ou une petite attention alors qu'une table a coté de nous l'ont eut. Ce n'est pas bien grave, mais je reste décu du service en salle (manque de sourire naturel), je pense qu'il n'y a pas une bonne communication, et quand on fais des erreurs comme pour les allergies ou autres, je pense qu'il est important de soigner le client pour pouvoir le fidéliser pour la suite, surtout dans un restaurant une étoile. Ce n'est que mon avis étant dans la restauration aussi. Malheureusement je n'y retournerai pas..."
